date,rf_dly,mktrf,VMG,SMB,PMO
20121115,0.0111,-1.3,0.33,-0.67,0.01
20121116,0.0111,-0.77,0.44,0.3,0.12
20121119,0.0111,0.04,-0.17,0.57,-0.19
20121120,0.0111,-0.37,0.09,0.14,-0.16
20121121,0.0111,1.05,-0.22,0.02,-0.17
20121122,0.0111,-0.88,0.11,-0.23,-0.13
20121123,0.0111,0.51,-0.2,-0.23,-0.06
20121126,0.0111,-0.77,0.31,-0.33,0.12
20121127,0.0111,-1.67,1.43,-2.35,-0.56
20121128,0.0111,-1.14,1.13,-1.08,-0.62
20121129,0.0111,-0.63,0.48,-0.44,-0.21
20121130,0.0111,0.95,-0.49,0.37,-0.37
20121203,0.012,-1.39,0.6,-1.15,-0.86
20121204,0.012,0.91,-0.41,0.29,0.14
20121205,0.012,3.13,-0.63,0.55,0.51
20121206,0.012,-0.18,0.09,0.17,-0.22
20121207,0.012,1.71,-0.35,0.79,0.39
20121210,0.012,1.15,-0.37,0.76,-0.03
20121211,0.012,-0.49,-0.1,-0.39,-0.11
20121212,0.012,0.26,0.28,-0.2,-0.47
20121213,0.012,-1.08,0.45,-0.21,-0.26
20121214,0.012,4.3,-0.22,-0.3,0.15
20121217,0.012,0.42,-0.66,0.23,0.6
20121218,0.012,0,0.09,-0.28,0
20121219,0.012,0.16,0.17,0.32,0.17
20121220,0.012,0.35,-0.13,-0.17,0.41
20121221,0.012,-0.49,0.28,0.45,0.44
20121224,0.012,0.35,0.22,0.3,-0.14
20121225,0.012,2.51,0.35,-0.08,-0.19
20121226,0.012,0.52,-0.15,1.16,0.65
20121227,0.012,-0.61,-0.15,-0.51,-0.03
20121228,0.012,1.21,0.19,-0.08,-0.19
20121231,0.012,1.45,-0.37,-0.7,-0.39
20130104,0.0126,0.09,0.17,-0.31,-0.95
20130107,0.0126,0.43,0.02,0.94,0.18
20130108,0.0126,-0.05,-0.16,1.37,1.3
20130109,0.0126,0.09,-0.19,-0.02,0.14
20130110,0.0126,0.39,-0.5,0.34,0.23
20130111,0.0126,-1.83,0.33,-0.19,0.1
20130114,0.0126,3.26,-0.12,0.25,0.47
20130115,0.0126,0.84,-0.62,0.89,0.89
20130116,0.0126,-0.64,-0.5,0.42,0.94
20130117,0.0126,-1.04,0.57,-0.22,0.08
20130118,0.0126,1.45,0.3,0.18,-0.24
20130121,0.0126,0.45,0.13,0.57,0.28
20130122,0.0126,-0.84,0.24,-0.9,-0.6
20130123,0.0126,0.19,-0.34,-0.06,0.24
20130124,0.0126,-1.12,0.11,-1.07,-0.4
20130125,0.0126,-0.46,0.6,0.15,1.05
20130128,0.0126,2.46,0.18,0.08,-0.21
20130129,0.0126,0.61,0.09,0.22,0.05
20130130,0.0126,0.79,0.16,-0.56,-0.58
20130131,0.0126,-0.11,0.22,-0.44,-0.14
20130201,0.0151,1.3,0.15,-0.73,-0.46
20130204,0.0151,0.03,0.14,-0.73,-0.3
20130205,0.0151,0.48,0.16,0.29,0.84
20130206,0.0151,0.15,-0.11,0.31,0.05
20130207,0.0151,-0.33,-0.33,0.36,0.81
20130208,0.0151,0.78,0.15,0.47,0.61
20130218,0.0151,-0.37,-0.2,1.46,0.26
20130219,0.0151,-1.73,-0.03,0.31,-0.04
20130220,0.0151,0.94,-0.1,0.75,1.07
20130221,0.0151,-2.78,0.31,0.92,0.38
20130222,0.0151,-0.45,-0.34,0.07,0.23
20130225,0.0151,0.6,0.25,0.64,0.35
20130226,0.0151,-1.42,0.31,0.08,-0.4
20130227,0.0151,0.67,-0.15,-0.64,-0.76
20130228,0.0151,2.23,-0.17,-0.45,0.07
20130301,0.012,0.09,-0.36,1.22,0.28
20130304,0.012,-3.71,-0.05,0.48,0.16
20130305,0.012,2.34,0.3,-0.08,-0.22
20130306,0.012,1.04,0.04,0.88,0.26
20130307,0.012,-1.05,-0.14,0.05,0.4
20130308,0.012,-0.52,0.03,-0.22,0.04
20130311,0.012,-0.28,0.19,0.05,0.5
20130312,0.012,-1.44,0.33,-1.34,-0.13
20130313,0.012,-0.99,-0.09,0.11,0.27
20130314,0.012,0.32,0.02,0.02,0.04
20130315,0.012,0.35,0.33,-0.3,-0.08
20130318,0.012,-1.56,0.07,0.19,0.09
20130319,0.012,0.6,0.09,-0.22,-0.04
20130320,0.012,2.7,0.06,-0.14,-0.32
20130321,0.012,0.44,-0.4,0.61,0.32
20130322,0.012,0.16,0.07,0.06,-0.06
20130325,0.012,-0.11,-0.23,0.02,0.62
20130326,0.012,-1.11,0.18,0.38,0.75
20130327,0.012,0.15,-0.45,-0.03,0.28
20130328,0.012,-2.77,0.15,-0.44,0.59
20130329,0.012,-0.07,0.26,0.3,0.39
20130401,0.0135,0.09,0,0.77,-0.13
20130402,0.0135,-0.64,-0.07,-0.58,0.45
20130403,0.0135,-0.33,0.22,-0.64,-0.09
20130408,0.0135,-0.26,-0.07,0.5,-0.29
20130409,0.0135,0.67,-0.04,0.27,0.62
20130410,0.0135,-0.12,-0.09,-0.23,0.41
20130411,0.0135,-0.31,0.2,0.07,-0.26
20130412,0.0135,-0.62,0.27,-0.33,0.03
20130415,0.0135,-1.17,0.58,-0.18,-0.03
20130416,0.0135,0.74,0.12,0.18,0.31
20130417,0.0135,0.28,-0.16,0.4,-0.03
20130418,0.0135,0.2,0.14,0.05,-0.26
20130419,0.0135,2.18,0.03,-0.31,-0.35
20130422,0.0135,0.09,-0.49,0.46,-0.06
20130423,0.0135,-2.66,0.12,-0.18,0.1
20130424,0.0135,1.75,-0.23,0.27,-0.45
20130425,0.0135,-1.14,0.47,-0.41,0.21
20130426,0.0135,-1.15,0.33,-0.75,0.3
20130502,0.0114,0.09,0.26,0.64,-1.1
20130503,0.0114,1.64,-0.36,0.34,-0.24
20130506,0.0114,1.38,-0.7,0.32,0.12
20130507,0.0114,0.16,-0.21,0.03,0.31
20130508,0.0114,0.65,-0.09,0.32,-0.51
20130509,0.0114,-0.37,-0.57,0.44,0.02
20130510,0.0114,0.51,0.13,0.4,0.56
20130513,0.0114,-0.1,-0.54,0.57,-0.12
20130514,0.0114,-1.23,-0.33,0.12,0.31
20130515,0.0114,0.71,-0.23,0.54,-0.55
20130516,0.0114,1.21,0.24,-0.44,-0.36
20130517,0.0114,1.49,0.02,-0.1,0.34
20130520,0.0114,0.94,-0.34,0.79,-0.2
20130521,0.0114,0.55,-0.72,0.68,-0.19
20130522,0.0114,-0.35,0.3,-0.61,0.39
20130523,0.0114,-1.03,-0.21,0.33,-0.19
20130524,0.0114,0.82,-0.6,0.59,-0.02
20130527,0.0114,0.36,-0.11,0.58,-0.26
20130528,0.0114,0.86,0.91,-1.22,0.74
20130529,0.0114,0.23,-0.4,0.41,-0.09
20130530,0.0114,-0.19,-0.02,0.4,-0.08
20130531,0.0114,-0.77,0.05,0.4,-0.05
20130603,0.0143,-0.26,0.5,-0.2,0.53
20130604,0.0143,-1.45,0.41,-0.37,0.96
20130605,0.0143,0.14,-0.17,0.32,-0.14
20130606,0.0143,-1.21,0.45,-0.47,0.09
20130607,0.0143,-1.44,0.11,-0.07,0.25
20130613,0.0143,-2.82,0.26,-0.25,-0.09
20130614,0.0143,1.11,-0.82,0.51,-1.72
20130617,0.0143,-0.13,-0.43,0.4,-0.63
20130618,0.0143,0.31,-0.04,0.02,-0.15
20130619,0.0143,-0.62,-0.09,0.06,-0.06
20130620,0.0143,-3.07,0.77,0.03,0.84
20130621,0.0143,-0.44,0.1,-0.24,-0.19
20130624,0.0143,-5.68,0.84,-0.35,0.1
20130625,0.0143,-0.18,0.4,-0.13,-1.27
20130626,0.0143,0.77,-1.33,0.65,-2.34
20130627,0.0143,-0.52,1.34,-1.1,1.66
20130628,0.0143,1.38,1.76,-1.4,1.62
20130701,0.0109,1.3,-1.11,0.43,-1.42
20130702,0.0109,0.99,-0.96,0.41,-1.01
20130703,0.0109,-0.34,-0.91,0.11,-1.26
20130704,0.0109,0.61,-0.01,0.04,1.02
20130705,0.0109,-0.16,0.7,-0.21,1.16
20130708,0.0109,-2.7,1.09,-1.2,0.14
20130709,0.0109,0.36,-0.09,0.48,-0.29
20130710,0.0109,2.42,-0.4,0.39,0.31
20130711,0.0109,3.3,0.82,-0.8,0.99
20130712,0.0109,-1.34,-0.82,0.71,-1.27
20130715,0.0109,1.42,-0.97,0.55,-1.39
20130716,0.0109,0.52,-0.57,0.61,-0.36
20130717,0.0109,-1.2,0.03,0.04,0.1
20130718,0.0109,-0.91,-0.77,0.73,-0.96
20130719,0.0109,-1.75,0.51,-0.44,-0.47
20130722,0.0109,1.01,-0.86,0.86,-0.85
20130723,0.0109,2.25,-0.27,0.01,0.12
20130724,0.0109,-0.15,-0.88,0.64,-0.7
20130725,0.0109,-1.02,1.28,-0.83,1.78
20130726,0.0109,-0.47,-0.16,0.66,-0.36
20130729,0.0109,-1.88,0.29,0.28,0.03
20130730,0.0109,0.37,1.16,-0.18,1.33
20130731,0.0109,0.25,-0.05,0.16,-0.22
20130801,0.0114,2.24,-0.92,0.43,-1.52
20130802,0.0114,0.1,-0.3,0.42,0
20130805,0.0114,1.27,-0.06,0.28,-0.09
20130806,0.0114,0.67,-0.14,0.21,-0.33
20130807,0.0114,-0.85,0.42,-0.13,1.29
20130808,0.0114,0.04,-0.18,0.32,-0.33
20130809,0.0114,0.26,0.29,0.14,0.73
20130812,0.0114,2.07,0.83,-0.49,1.04
20130813,0.0114,0.31,-0.32,0.46,-0.14
20130814,0.0114,-0.31,-0.02,-0.08,-0.53
20130815,0.0114,-1.03,-0.14,0.08,-0.14
20130816,0.0114,-1.09,1.29,-0.68,1.39
20130819,0.0114,1.16,-0.73,0.77,-1.23
20130820,0.0114,-0.5,-0.44,0.67,-0.71
20130821,0.0114,0.15,-0.35,0.54,-0.5
20130822,0.0114,-0.09,-0.29,0.17,-0.61
20130823,0.0114,-0.39,-0.34,-0.18,-0.33
20130826,0.0114,1.9,0.28,0.27,-0.02
20130827,0.0114,0.37,-0.14,0.71,-0.02
20130828,0.0114,-0.51,0.13,-0.3,1.27
20130829,0.0114,-0.25,0.46,0.49,0.24
20130830,0.0114,-0.55,1.49,-0.52,2.95
20130902,0.0128,0.4,-0.71,0.1,0.14
20130903,0.0128,1.34,-0.08,0.28,0.47
20130904,0.0128,0.11,-0.33,0.04,-0.1
20130905,0.0128,-0.15,-0.63,0.12,-0.35
20130906,0.0128,0.68,-0.33,-0.18,-1.13
20130909,0.0128,2.63,1.57,-1.7,1.08
20130910,0.0128,0.93,-0.09,-0.18,-0.98
20130911,0.0128,-0.26,0.32,-0.63,1.02
20130912,0.0128,0.54,0.68,-0.22,0.05
20130913,0.0128,-0.45,-0.37,0.42,-0.46
20130916,0.0128,-0.08,-0.16,0.46,-0.7
20130917,0.0128,-1.87,-0.19,0.12,0.55
20130918,0.0128,0.36,-0.33,0.46,-0.83
20130923,0.0128,1.64,-0.71,0.1,-1.51
20130924,0.0128,-0.42,-0.3,0.66,-1.33
20130925,0.0128,-0.51,-0.14,-0.06,0.28
20130926,0.0128,-1.75,-0.11,-0.08,1.61
20130927,0.0128,0.31,-0.15,-0.43,-0.05
20130930,0.0128,0.81,-0.64,0.32,-1.09
20131008,0.014,1.26,-0.33,0.49,0.13
20131009,0.014,0.68,-0.59,0.5,-0.49
20131010,0.014,-0.99,0.22,0.47,0.05
20131011,0.014,1.46,0.79,0.3,-1.09
20131014,0.014,0.56,-0.39,0.53,0.15
20131015,0.014,-0.25,0.11,0.19,0.06
20131016,0.014,-2.11,1.41,-0.49,1.41
20131017,0.014,-0.17,-0.1,0.51,1.09
20131018,0.014,0.34,-0.56,0.06,-0.59
20131021,0.014,1.92,-0.45,0.29,-0.16
20131022,0.014,-1.01,0.6,0.68,1.29
20131023,0.014,-1.55,1.07,-0.93,1.02
20131024,0.014,-0.85,0.66,0.22,-0.31
20131025,0.014,-1.59,0.83,0.12,0.31
20131028,0.014,-0.07,-0.15,-0.23,-0.44
20131029,0.014,-0.63,1.49,-2.55,-0.27
20131030,0.014,1.51,0.25,0.52,0.03
20131031,0.014,-1.09,0.69,0.34,0.29
20131101,0.0116,0.14,0.6,-0.49,1.16
20131104,0.0116,0.11,-0.33,0.63,-0.65
20131105,0.0116,0.63,-1.03,0.57,-1.42
20131106,0.0116,-0.95,0.03,0.4,0.8
20131107,0.0116,-0.74,0.4,-0.45,0.65
20131108,0.0116,-1.2,0.25,-0.27,-0.01
20131111,0.0116,0.3,0.38,0.57,0.35
20131112,0.0116,0.85,-0.06,0.11,0.1
20131113,0.0116,-1.85,-0.34,-0.06,0.7
20131114,0.0116,0.86,-0.79,0.28,-0.65
20131115,0.0116,1.75,-0.3,0.2,-0.55
20131118,0.0116,2.71,-0.12,-0.26,-0.35
20131119,0.0116,-0.14,-0.19,0.64,-0.16
20131120,0.0116,0.61,-0.4,0.53,-0.26
20131121,0.0116,-0.18,-0.27,-0.24,-0.38
20131122,0.0116,-0.44,0.09,0.17,0.83
20131125,0.0116,-0.39,0.07,0.58,-0.1
20131126,0.0116,-0.07,-0.03,0.55,0
20131127,0.0116,1.03,-0.68,-0.11,-0.57
20131128,0.0116,0.88,0.54,0.01,0.31
20131129,0.0116,0.27,-0.49,0.68,-0.34
20131202,0.0114,-1.95,3.58,-3.56,1.25
20131203,0.0114,1.02,0.03,0.95,-0.14
20131204,0.0114,1.22,0.09,0.21,-0.22
20131205,0.0114,-0.4,0.61,0.32,0.27
20131206,0.0114,-0.39,0.05,0.25,0.22
20131209,0.0114,0.34,-0.37,0.72,-0.78
20131210,0.0114,-0.07,0.1,0.21,0.36
20131211,0.0114,-1.35,-0.44,0.17,0.19
20131212,0.0114,0.15,-0.57,0.3,-0.19
20131213,0.0114,-0.12,0.07,0.6,-0.35
20131216,0.0114,-1.54,0.04,-0.08,0.68
20131217,0.0114,-0.54,0.05,-0.23,0.38
20131218,0.0114,-0.13,0.23,0.14,0.51
20131219,0.0114,-0.86,0.19,0.2,0.33
20131220,0.0114,-1.88,-0.81,0.57,-0.33
20131223,0.0114,0.2,0.76,-0.44,0.17
20131224,0.0114,0.35,-0.12,0.5,-0.37
20131225,0.0114,0.92,-0.08,0.65,-0.85
20131226,0.0114,-1.67,0.13,-0.16,0.51
20131227,0.0114,1.47,0.07,0.34,-0.52
20131230,0.0114,-0.07,-0.38,0.67,-0.4
20131231,0.0114,0.74,0.28,-0.8,0.32
20140102,0.012,0.06,-0.54,0.77,-0.1
20140103,0.012,-0.96,-0.85,0.19,0.51
20140106,0.012,-2.07,0.67,-0.77,0.25
20140107,0.012,0.24,-0.58,0.36,-0.42
20140108,0.012,0.22,-0.81,-0.05,-0.5
20140109,0.012,-1,-0.02,-0.74,-0.03
20140110,0.012,-1.04,0.45,-0.64,-0.64
20140113,0.012,-0.23,0.21,0.06,-0.04
20140114,0.012,1.21,-0.25,0.98,-0.28
20140115,0.012,0.11,-0.73,0.53,0
20140116,0.012,-0.09,0.4,0.18,0.13
20140117,0.012,-0.96,0.03,0.04,-0.12
20140120,0.012,-0.79,-0.04,0.21,-0.12
20140121,0.012,1.07,-0.19,0.55,-0.24
20140122,0.012,2.26,-0.11,-0.04,0.34
20140123,0.012,-0.07,-1.01,0.71,-0.06
20140124,0.012,0.85,-0.32,0.64,0.13
20140127,0.012,-0.91,-0.69,0.61,0.35
20140128,0.012,0.04,0.27,-0.18,-0.08
20140129,0.012,0.64,-0.41,0.51,-0.35
20140130,0.012,-0.82,-0.34,0.37,-0.03
20140207,0.0142,0.93,-1.31,0.95,-1.2
20140210,0.0142,2.26,-0.4,0.52,0.28
20140211,0.0142,0.49,0.57,0.04,1.09
20140212,0.0142,0.5,-0.29,1.12,-0.01
20140213,0.0142,-0.97,0.98,-0.59,2.02
20140214,0.0142,1.08,-0.22,1.09,-0.79
20140217,0.0142,1.25,-1.15,0.93,-1.45
20140218,0.0142,-0.76,-0.65,0.99,-0.81
20140219,0.0142,0.81,0.57,-0.8,1.13
20140220,0.0142,-0.69,0.78,-0.62,0.66
20140221,0.0142,-0.94,-0.9,0.47,-0.54
20140224,0.0142,-1.28,-1.41,1.52,-1.56
20140225,0.0142,-2.72,1.39,-1.49,1.78
20140226,0.0142,0.39,-0.15,0.54,0.89
20140227,0.0142,-0.45,1.16,-0.55,1.41
20140228,0.0142,0.73,-0.16,0.23,-0.2
20140303,0.012,1.13,-0.68,1.31,-0.53
20140304,0.012,-0.25,-0.3,0.38,0.44
20140305,0.012,-0.72,-0.29,0.72,0.05
20140306,0.012,0.2,0.66,0.3,0.16
20140307,0.012,-0.1,-0.16,-0.39,-0.71
20140310,0.012,-3.14,0.77,-0.74,0.84
20140311,0.012,0.03,0.78,0,0.41
20140312,0.012,-0.19,0.6,0.02,0.67
20140313,0.012,1.27,-0.36,-0.01,0.12
20140314,0.012,-0.67,-0.4,0.31,0.2
20140317,0.012,1.34,-0.62,0.83,-0.95
20140318,0.012,0.11,-0.36,0.33,-0.09
20140319,0.012,-0.37,0.12,0.63,0.3
20140320,0.012,-1.86,0.96,-0.68,1.3
20140321,0.012,2.48,0.83,-0.46,0.26
20140324,0.012,0.65,0.6,0.07,0.69
20140325,0.012,-0.07,-0.19,-0.01,0.3
20140326,0.012,0.04,-0.37,0.32,-0.39
20140327,0.012,-1.2,1.11,-0.37,1.08
20140328,0.012,-0.88,1.8,-1.22,2
20140331,0.012,-0.4,0.49,-0.33,0.21
20140401,0.0116,1.03,-0.31,0.82,0.34
20140402,0.0116,0.31,0.37,-0.49,-0.52
20140403,0.0116,-0.53,-0.36,0.43,0.65
20140404,0.0116,0.92,-0.33,0.29,0.05
20140408,0.0116,1.64,0.58,-0.86,-0.03
20140409,0.0116,0.49,-0.49,0.39,0.06
20140410,0.0116,1.09,-0.06,-0.86,0.13
20140411,0.0116,-0.28,0.48,-0.15,-0.21
20140414,0.0116,0.16,-0.04,0.68,-0.07
20140415,0.0116,-1.28,-0.48,0.46,0.59
20140416,0.0116,0.07,0.42,0.22,-0.1
20140417,0.0116,-0.17,-0.06,0.16,0.12
20140418,0.0116,0.03,-0.41,0.14,0.09
20140421,0.0116,-1.52,0.01,-0.25,0.14
20140422,0.0116,-0.01,0.58,-0.76,0
20140423,0.0116,-0.23,0.2,0.04,-0.06
20140424,0.0116,-0.57,0.37,-0.44,-0.1
20140425,0.0116,-1.31,0.67,-0.97,-0.24
20140428,0.0116,-1.95,1.31,-1.41,-0.79
20140429,0.0116,0.96,0.01,0.32,0.05
20140430,0.0116,0.16,-0.56,0.63,0.2
20140505,0.0126,0.28,-0.61,0.8,0.17
20140506,0.0126,0.23,-0.69,0.38,0.43
20140507,0.0126,-1.2,0.92,-0.34,-0.37
20140508,0.0126,0.11,-0.05,0.16,-0.13
20140509,0.0126,-0.42,0.43,-0.63,-0.05
20140512,0.0126,2.21,-0.96,0.24,0.12
20140513,0.0126,-0.12,-0.03,0.21,0
20140514,0.0126,-0.08,0.03,0.03,-0.15
20140515,0.0126,-1.39,0.64,-0.49,-0.05
20140516,0.0126,-0.05,0.11,0.01,-0.22
20140519,0.0126,-0.93,-0.66,0.58,0.4
20140520,0.0126,0.2,-0.18,0.33,-0.03
20140521,0.0126,0.92,-0.27,0.01,0.05
20140522,0.0126,-0.07,-0.03,0.08,0.27
20140523,0.0126,0.86,-0.45,0.16,0.34
20140526,0.0126,0.61,-0.61,0.41,0.48
20140527,0.0126,-0.38,0.05,0.01,-0.11
20140528,0.0126,1.01,-0.76,0.08,0.46
20140529,0.0126,-0.74,0.49,-0.4,0.03
20140530,0.0126,0.07,-0.64,0.09,0.49
20140603,0.0122,-0.02,0.2,-0.01,0.25
20140604,0.0122,-0.78,-0.17,-0.1,0.1
20140605,0.0122,1.13,-0.25,0.03,-0.04
20140606,0.0122,-0.49,-0.08,0.18,0.02
20140609,0.0122,-0.21,0.42,-0.32,0.31
20140610,0.0122,1.25,-0.08,0.11,-0.33
20140611,0.0122,0.22,-0.24,0.35,0.03
20140612,0.0122,-0.22,-0.32,0.19,-0.26
20140613,0.0122,1.07,-0.24,0.11,0.06
20140616,0.0122,0.71,-0.03,0.01,0.03
20140617,0.0122,-0.97,0.04,0.11,0.07
20140618,0.0122,-0.58,-0.39,-0.32,-0.15
20140619,0.0122,-1.93,1.04,-0.73,0.8
20140620,0.0122,0.71,-0.3,0.49,-0.03
20140623,0.0122,0.22,-0.99,0.77,-0.37
20140624,0.0122,0.59,-0.14,0.27,-0.07
20140625,0.0122,-0.41,0.26,0.1,0.16
20140626,0.0122,0.89,-0.42,0.71,0.01
20140627,0.0122,0.29,-0.17,0.57,0.29
20140630,0.0122,0.71,-0.3,0.32,-0.08
20140701,0.0109,0.18,-0.52,0.38,0.15
20140702,0.0109,0.48,-0.12,0.07,-0.02
20140703,0.0109,0.59,-0.13,0.12,0.16
20140704,0.0109,-0.16,0.23,0.06,0.05
20140707,0.0109,-0.05,0.15,0.27,0.07
20140708,0.0109,0.38,-0.18,0.4,-0.64
20140709,0.0109,-1.41,0.06,-0.11,0.35
20140710,0.0109,-0.09,0.44,0.6,0.4
20140711,0.0109,0.61,-0.47,0.44,-0.01
20140714,0.0109,1.12,0.23,0.5,0.17
20140715,0.0109,0,0.42,-0.2,0.43
20140716,0.0109,-0.43,0.78,-0.66,0.62
20140717,0.0109,-0.53,0.14,0.21,-0.23
20140718,0.0109,0.27,0.51,-0.12,0.49
20140721,0.0109,-0.15,-0.09,-0.25,-0.04
20140722,0.0109,1.15,-0.61,0.07,-0.17
20140723,0.0109,-0.23,0.57,-0.64,0.36
20140724,0.0109,0.89,1.49,-1.12,0.84
20140725,0.0109,1.05,-0.2,-0.16,-0.44
20140728,0.0109,2.36,0.08,-0.62,0.02
20140729,0.0109,0.47,-0.62,0.64,-0.45
20140730,0.0109,0.05,-0.6,0.44,-0.32
20140731,0.0109,0.93,0.14,-0.06,0.19
20140801,0.012,-0.88,0.58,-0.39,0.32
20140804,0.012,1.66,-0.07,-0.07,-0.8
20140805,0.012,0.08,-0.58,0.56,0.48
20140806,0.012,0,-0.9,0.06,-0.39
20140807,0.012,-1.28,-0.54,0.25,0.41
20140808,0.012,0.41,-0.28,0.46,0.33
20140811,0.012,1.43,-0.06,0.12,-0.08
20140812,0.012,-0.03,-0.56,0.67,0.11
20140813,0.012,-0.02,0.15,0.13,-0.02
20140814,0.012,-0.75,0.01,0.47,0.67
20140815,0.012,0.99,0.04,0.21,0.36
20140818,0.012,0.83,-0.64,0.47,0.59
20140819,0.012,0.27,-0.36,0.02,0.12
20140820,0.012,-0.28,0.41,0.22,-0.12
20140821,0.012,-0.29,-0.44,0.21,0.22
20140822,0.012,0.52,0.02,0.25,0.32
20140825,0.012,-0.68,0.1,-0.12,0.62
20140826,0.012,-1.25,0.61,-0.75,-0.07
20140827,0.012,0.22,-0.46,0.23,-0.2
20140828,0.012,-0.74,0.18,-0.1,0.3
20140829,0.012,1.04,-0.16,0.09,-0.15
20140901,0.0116,1.12,-0.67,0.73,-0.35
20140902,0.0116,1.36,-0.32,0.22,-0.23
20140903,0.0116,0.92,-0.02,-0.11,0.18
20140904,0.0116,0.79,0.04,0.3,0.06
20140905,0.0116,0.7,0.25,-0.24,0.16
20140909,0.0116,0.09,-0.47,0.66,-0.44
20140910,0.0116,-0.19,-0.52,0.78,-0.22
20140911,0.0116,-0.31,-0.02,0.09,0
20140912,0.0116,0.86,-0.25,0.43,-0.21
20140915,0.0116,0.38,-0.38,0.78,-0.62
20140916,0.0116,-2.34,1.12,-1.07,0.63
20140917,0.0116,0.51,-0.23,0.44,0.04
20140918,0.0116,0.42,-0.02,0.32,0
20140919,0.0116,0.72,-0.25,0.14,0.08
20140922,0.0116,-1.69,-0.16,0.49,0.41
20140923,0.0116,0.96,-0.2,0.38,-0.27
20140924,0.0116,1.51,-0.13,-0.23,-0.49
20140925,0.0116,-0.02,-0.36,0.05,-0.35
20140926,0.0116,0.11,0.03,0.37,-0.26
20140929,0.0116,0.58,-0.17,0.43,-0.09
20140930,0.0116,0.33,-0.39,0.3,-0.32
20141008,0.014,0.98,-0.03,0.41,-0.25
20141009,0.014,0.26,-0.25,0.01,-0.31
20141010,0.014,-0.61,-0.24,0.13,-0.08
20141013,0.014,-0.33,-0.34,0.38,-0.52
20141014,0.014,-0.34,-0.03,0.08,-0.12
20141015,0.014,0.52,0.19,-0.17,0.12
20141016,0.014,-0.98,0.84,-0.41,0.61
20141017,0.014,-0.68,0.52,-0.61,0.59
20141020,0.014,0.91,-0.34,0.75,-0.47
20141021,0.014,-0.83,0.38,-0.02,0.43
20141022,0.014,-0.76,0.46,-0.59,0.45
20141023,0.014,-1.21,0.48,-0.58,0.38
20141024,0.014,-0.04,0.08,0.4,0.12
20141027,0.014,-0.24,-0.71,1.22,-0.12
20141028,0.014,2.17,-0.44,0.41,-0.83
20141029,0.014,1.4,0.21,0.06,-0.71
20141030,0.014,0.48,0.69,-0.39,-0.55
20141031,0.014,0.89,1.12,-1,0.32
20141103,0.0118,0.47,-0.11,0.74,-0.63
20141104,0.0118,-0.21,0.21,-0.44,-0.99
20141105,0.0118,-0.41,-0.06,0.35,0.33
20141106,0.0118,0.43,-0.22,0.39,0.45
20141107,0.0118,-0.51,0.57,-0.55,0.17
20141110,0.0118,1.91,1.03,-1.02,-1.03
20141111,0.0118,-1.08,1.92,-2.3,-0.73
20141112,0.0118,1.12,-0.43,0.5,0.11
20141113,0.0118,-0.77,0.64,-0.55,-0.52
20141114,0.0118,-0.15,-0.51,-0.42,0.31
20141117,0.0118,0.12,-0.44,1.15,0.59
20141118,0.0118,-0.59,-0.72,0.97,0.28
20141119,0.0118,0.03,-0.48,0.83,0.38
20141120,0.0118,-0.07,0.42,0.12,-0.21
20141121,0.0118,1.36,0.45,-0.19,-0.36
20141124,0.0118,1.75,0.27,-0.64,-0.33
20141125,0.0118,1.43,-0.25,0.06,0.22
20141126,0.0118,1.17,0.77,-0.32,-0.33
20141127,0.0118,0.95,0.16,-0.19,-0.39
20141128,0.0118,1.59,1.2,-1.09,-0.71
20141201,0.01,-0.26,0.55,-0.94,-0.82
20141202,0.01,2.71,1.5,-1.03,-1.54
20141203,0.01,0.9,-1,-0.72,0.83
20141204,0.01,3.84,1.14,-1.85,-2.69
20141205,0.01,0.41,1.3,-3.28,-1.07
20141208,0.01,2.42,0.75,-1.87,-2.18
20141209,0.01,-5.3,0.43,0.43,0.66
20141210,0.01,3.28,0.17,0.01,0.32
20141211,0.01,-0.19,-1.25,1.48,0.43
20141212,0.01,0.59,-0.31,0.38,0.5
20141215,0.01,0.76,-0.65,0.44,0.85
20141216,0.01,1.79,0.97,-1.63,-2.38
20141217,0.01,0.84,1.8,-1.38,-2.15
20141218,0.01,-0.26,-0.85,-0.13,0.4
20141219,0.01,0.93,1.13,-1.8,-2.67
20141222,0.01,-0.38,3.02,-3.25,-3.72
20141223,0.01,-2.74,0.51,1.02,2.05
20141224,0.01,-1.45,-1.77,2.76,2.81
20141225,0.01,2.92,1.14,-0.96,-2.06
20141226,0.01,2.41,1.48,-1.39,-2.16
20141229,0.01,-0.08,1.76,-0.98,-2.13
20141230,0.01,-0.4,1.35,-0.79,-1.08
20141231,0.01,1.94,0.66,-0.89,-1.12
20150105,0.0115,3.24,1.55,-1.44,-2.28
20150106,0.0115,0.44,-0.4,0.79,2.3
20150107,0.0115,0.35,-0.26,-0.42,-0.43
20150108,0.0115,-2.07,-0.96,1.08,2.51
20150109,0.0115,-0.41,0.78,-0.14,0.13
20150112,0.0115,-1.37,-0.05,-0.43,1.67
20150113,0.0115,0.5,-0.7,0.84,1.78
20150114,0.0115,-0.47,0.55,0.18,-0.16
20150115,0.0115,2.83,1.41,-1.37,-2.4
20150116,0.0115,1.17,-0.47,-0.08,0.78
20150119,0.0115,-6.87,-1.38,2.6,5.31
